customer_id,age,gender,purchase_amount,location,size,color,season,review_rating,subscription_status,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_category
3178,55,Female,52,Missouri,L,Beige,Fall,3.2,No,No,31,Credit Card,Monthly,Senior,Medium
2855,36,Female,28,Delaware,M,Beige,Fall,2.7,No,No,25,Venmo,Monthly,Adult,Low
215,24,Male,50,Hawaii,L,Blue,Summer,4.2,Yes,Yes,41,Cash,Every 3 Months,Young Adult,Medium
3548,52,Female,31,Pennsylvania,L,Magenta,Summer,3.8,No,No,23,Credit Card,Annually,Senior,Medium
4231,23,Other,1379.95,Los Angeles,,Red,Summer,4,No,Yes,11,Debit Card,Monthly,Young Adult,High
2640,18,Male,35,New Hampshire,XL,Pink,Winter,2.6,No,No,33,Debit Card,Quarterly,Teen,Medium
909,26,Male,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Yes,9,PayPal,Every 3 Months,Young Adult,High
2882,38,Female,90,Texas,M,Cyan,Winter,4.2,No,No,6,Bank Transfer,Annually,Adult,High
3616,35,Female,31,California,M,Gold,Winter,4.4,No,No,4,Credit Card,Monthly,Young Adult,Medium
3631,65,Female,73,Oklahoma,M,Lavender,Winter,4.8,No,No,29,Cash,Weekly,Senior,High
2917,62,Female,66,Oklahoma,M,Green,Winter,2.7,No,No,13,Credit Card,Bi-Weekly,Senior,Medium
1633,35,Male,28,Oregon,S,White,Summer,4.7,No,Yes,50,Debit Card,Every 3 Months,Young Adult,Low
4774,53,Other,,Houston,XL,Blue,Spring,3,Yes,Yes,,PayPal,Quarterly,Senior,High
3254,36,Female,60,Nebraska,M,Brown,Fall,3.2,No,No,8,Venmo,Fortnightly,Adult,Medium
2462,28,Male,86,Pennsylvania,L,Red,Summer,4.8,No,No,19,Credit Card,Weekly,Young Adult,High
5062,68,Other,302.16,Los Angeles,M,Green,Spring,,Yes,Yes,37,Cash,Quarterly,Senior,High
4358,25,Female,,Phoenix,L,Blue,Autumn,,Yes,No,12,Credit Card,Quarterly,Young Adult,High
174,25,Male,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Yes,30,Cash,Annually,Young Adult,Medium
1216,66,Male,20,Oregon,L,Pink,Winter,2.6,No,Yes,15,Credit Card,Every 3 Months,Senior,Low
59,69,Male,54,Missouri,M,Charcoal,Summer,4.2,Yes,Yes,29,Venmo,Monthly,Senior,Medium
2796,33,Female,35,Nebraska,M,Magenta,Winter,3.4,No,No,49,PayPal,Annually,Young Adult,Medium
550,31,Male,29,Arizona,S,Olive,Fall,3.6,Yes,Yes,37,Venmo,Bi-Weekly,Young Adult,Low
196,51,Male,25,New York,M,Magenta,Fall,4.3,Yes,Yes,34,Credit Card,Monthly,Senior,Low
4626,43,Male,,Los Angeles,M,Green,Autumn,,No,Yes,,PayPal,Quarterly,Adult,High
2905,41,Female,41,Iowa,M,Gray,Spring,4,No,No,43,Venmo,Monthly,Adult,Medium
3135,35,Female,66,Kentucky,L,Gray,Spring,4.4,No,No,47,Bank Transfer,Weekly,Young Adult,Medium
1507,35,Male,30,South Carolina,L,Beige,Fall,3,No,Yes,44,PayPal,Quarterly,Young Adult,Medium
4621,46,Other,1257.7,Phoenix,XL,White,Summer,,Yes,Yes,,Cash,Quarterly,Adult,High
3774,25,Female,60,Wisconsin,M,Violet,Summer,3.5,No,No,41,Cash,Quarterly,Young Adult,Medium
3532,54,Female,52,North Dakota,XL,Violet,Winter,4.6,No,No,23,Cash,Quarterly,Senior,Medium
4093,64,Female,,Los Angeles,XL,Red,Spring,2,Yes,No,,PayPal,Quarterly,Senior,High
218,35,Male,48,Oklahoma,M,Purple,Winter,3.5,Yes,Yes,24,Bank Transfer,Annually,Young Adult,Medium
1852,28,Male,80,Delaware,S,Lavender,Fall,3.1,No,No,4,Bank Transfer,Fortnightly,Young Adult,High
4941,31,Male,61.25,Los Angeles,S,White,Winter,1,Yes,No,8,PayPal,Monthly,Young Adult,Medium
4729,53,Other,,Houston,M,Blue,Spring,4,No,No,,Cash,Monthly,Senior,High
2894,69,Female,20,Kentucky,S,Orange,Spring,3.1,No,No,44,Debit Card,Every 3 Months,Senior,Low
1481,39,Male,74,New Hampshire,M,Gold,Fall,3.6,No,Yes,26,Cash,Quarterly,Adult,High
1696,54,Male,95,Nebraska,S,Yellow,Fall,4.7,No,No,1,PayPal,Fortnightly,Senior,High
1174,44,Male,76,South Dakota,M,Indigo,Winter,2.5,No,Yes,42,Cash,Bi-Weekly,Adult,High
688,19,Male,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Yes,46,Bank Transfer,Quarterly,Teen,Medium
1953,57,Male,82,Maryland,L,Yellow,Summer,4.6,No,No,50,Cash,Bi-Weekly,Senior,High
4405,36,Other,,Houston,,White,Spring,,No,Yes,12,Cash,Quarterly,Adult,High
799,29,Male,39,Alaska,M,Violet,Spring,3.8,Yes,Yes,48,PayPal,Every 3 Months,Young Adult,Medium
2581,43,Male,29,Massachusetts,S,Turquoise,Summer,3.6,No,No,13,Bank Transfer,Quarterly,Adult,Low
4513,69,Female,,Phoenix,S,White,Spring,4,No,Yes,42,Credit Card,Monthly,Senior,High
4313,18,Female,,Phoenix,,Green,Summer,,No,No,,PayPal,Weekly,Teen,High
3403,22,Female,61,Louisiana,M,Black,Spring,4.4,No,No,11,PayPal,Every 3 Months,Young Adult,Medium
2919,19,Female,73,New York,S,Black,Fall,4.9,No,No,36,Cash,Weekly,Teen,High
393,26,Male,82,Idaho,XL,Black,Spring,3.3,Yes,Yes,38,Credit Card,Annually,Young Adult,High
2201,60,Male,51,Wyoming,L,Charcoal,Summer,4.7,No,No,27,Debit Card,Every 3 Months,Senior,Medium
396,37,Male,65,Rhode Island,L,Brown,Winter,4.9,Yes,Yes,2,PayPal,Annually,Adult,Medium
4763,69,Other,426.12,New York,,Red,Spring,4,No,Yes,50,PayPal,Quarterly,Senior,High
1398,55,Male,67,Massachusetts,S,Magenta,Summer,4.7,No,Yes,33,PayPal,Annually,Senior,Medium
3001,57,Female,70,Ohio,M,Lavender,Winter,3.7,No,No,7,PayPal,Weekly,Senior,High
720,63,Male,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Yes,42,Venmo,Bi-Weekly,Senior,Low
1241,41,Male,79,New Jersey,L,White,Winter,2.9,No,Yes,48,Debit Card,Annually,Adult,High
1894,28,Male,20,Delaware,L,Red,Summer,3.7,No,No,10,PayPal,Fortnightly,Young Adult,Low
4095,65,Male,,New York,M,Black,Winter,,No,Yes,,PayPal,Weekly,Senior,High
1919,35,Male,33,Idaho,S,Purple,Summer,4.6,No,No,33,Debit Card,Monthly,Young Adult,Medium
315,30,Male,24,New Jersey,M,Purple,Summer,3.3,Yes,Yes,17,Debit Card,Every 3 Months,Young Adult,Low
4681,53,Female,1283.66,Los Angeles,L,Blue,Winter,2,Yes,No,,Debit Card,Quarterly,Senior,High
358,18,Male,56,Arkansas,M,Olive,Spring,4,Yes,Yes,16,Credit Card,Bi-Weekly,Teen,Medium
1661,59,Male,45,Louisiana,L,Yellow,Winter,4.1,No,Yes,37,Venmo,Monthly,Senior,Medium
3586,39,Female,41,New York,XL,Gray,Winter,4.1,No,No,4,Venmo,Bi-Weekly,Adult,Medium
4417,18,Other,575.59,New York,S,White,Summer,,No,Yes,29,Cash,Quarterly,Teen,High
1442,34,Male,25,Nebraska,S,Turquoise,Summer,3.4,No,Yes,3,Venmo,Every 3 Months,Young Adult,Low
4160,63,Female,1264.31,New York,XL,Black,Winter,2,No,No,31,Cash,Weekly,Senior,High
4227,29,Female,,New York,S,Black,Summer,2,No,No,,Credit Card,Monthly,Young Adult,High
1191,62,Male,45,South Carolina,M,Orange,Winter,4.3,No,Yes,31,Credit Card,Weekly,Senior,Medium
4300,40,Female,1400.99,Chicago,S,White,Spring,,No,Yes,,Debit Card,Monthly,Adult,High
4199,44,Other,,Houston,M,Black,Autumn,,Yes,Yes,25,Cash,Monthly,Adult,High
4081,62,Female,,New York,,White,Spring,5,No,No,,Debit Card,Quarterly,Senior,High
1483,28,Male,67,Wisconsin,S,Magenta,Spring,4.1,No,Yes,43,Bank Transfer,Weekly,Young Adult,Medium
977,34,Male,90,Florida,M,Gray,Fall,3.6,Yes,Yes,50,Credit Card,Every 3 Months,Young Adult,High
3134,58,Female,68,Arkansas,M,Orange,Spring,4.1,No,No,29,Cash,Bi-Weekly,Senior,Medium
4217,53,Female,1163.93,New York,M,Green,Autumn,,Yes,Yes,,Debit Card,Weekly,Senior,High
1824,62,Male,50,Louisiana,L,Pink,Fall,4.7,No,No,40,Bank Transfer,Bi-Weekly,Senior,Medium
4061,29,Male,1036.05,New York,S,Blue,Autumn,2,No,Yes,30,Credit Card,Monthly,Young Adult,High
4478,42,Female,1216.92,Houston,L,Green,Spring,3,No,Yes,,Cash,Weekly,Adult,High
1695,20,Male,67,Mississippi,M,Turquoise,Summer,2.7,No,No,20,Debit Card,Fortnightly,Teen,Medium
4204,33,Female,1388.46,Chicago,M,White,Summer,5,No,No,16,PayPal,Monthly,Young Adult,High
2863,68,Female,75,Hawaii,S,Violet,Summer,4.7,No,No,5,Bank Transfer,Every 3 Months,Senior,High
4622,30,Other,1238.25,Los Angeles,XL,Black,Summer,1,Yes,Yes,,Debit Card,Monthly,Young Adult,High
2162,23,Male,69,Washington,S,Peach,Summer,3.8,No,No,5,Debit Card,Fortnightly,Young Adult,Medium
39,29,Male,37,Florida,M,Red,Winter,,Yes,Yes,44,Venmo,Every 3 Months,Young Adult,Medium
1225,62,Male,50,Illinois,M,Yellow,Summer,3.7,No,Yes,18,Venmo,Weekly,Senior,Medium
3573,23,Female,28,Rhode Island,M,Black,Spring,5,No,No,25,Credit Card,Monthly,Young Adult,Low
513,19,Male,49,New York,L,Peach,Winter,,Yes,Yes,2,Bank Transfer,Monthly,Teen,Medium
3482,52,Female,67,Ohio,S,Maroon,Summer,3.4,No,No,41,Debit Card,Bi-Weekly,Senior,Medium
3514,30,Female,74,Alaska,XL,Charcoal,Spring,4.2,No,No,29,Credit Card,Fortnightly,Young Adult,High
4016,19,Male,,Houston,M,Black,Summer,,No,Yes,33,Cash,Weekly,Teen,High
492,49,Male,69,Vermont,M,Silver,Summer,,Yes,Yes,24,Credit Card,Bi-Weekly,Adult,Medium
1762,21,Male,95,Hawaii,S,Green,Fall,4.9,No,No,24,Cash,Weekly,Young Adult,High
2212,50,Male,89,Maine,L,Purple,Winter,3.2,No,No,45,Debit Card,Every 3 Months,Adult,High
5022,68,Female,1103.92,Los Angeles,L,Black,Winter,1,Yes,No,,Cash,Quarterly,Senior,High
2205,20,Male,41,Oregon,S,Lavender,Winter,3.4,No,No,6,Debit Card,Monthly,Teen,Medium
4719,54,Female,1144.77,New York,,Green,Summer,,Yes,No,9,Credit Card,Weekly,Senior,High
1444,58,Male,47,Idaho,L,Teal,Fall,4.2,No,Yes,2,Cash,Monthly,Senior,Medium
4062,20,Other,,Phoenix,,Red,Winter,,Yes,Yes,,PayPal,Quarterly,Teen,High
2897,30,Female,91,Delaware,M,Silver,Summer,3.3,No,No,2,Venmo,Every 3 Months,Young Adult,High
849,48,Male,73,Delaware,M,Lavender,Fall,3.6,Yes,Yes,33,Credit Card,Bi-Weekly,Adult,High
294,69,Male,39,Connecticut,M,White,Spring,2.7,Yes,Yes,33,PayPal,Annually,Senior,Medium
2350,65,Male,34,New York,M,Orange,Fall,3.9,No,No,40,Credit Card,Every 3 Months,Senior,Medium
3274,58,Female,45,Nevada,S,Orange,Summer,2.6,No,No,34,PayPal,Every 3 Months,Senior,Medium
332,31,Male,98,Florida,L,Beige,Fall,3.3,Yes,Yes,46,PayPal,Quarterly,Young Adult,High
1541,28,Male,95,Colorado,M,Red,Winter,2.9,No,Yes,14,Bank Transfer,Monthly,Young Adult,High
4992,70,Male,,New York,M,Green,Summer,,No,No,,Credit Card,Quarterly,Senior,High
4506,19,Male,48.78,Los Angeles,S,White,Autumn,,Yes,Yes,,Credit Card,Quarterly,Teen,Medium
4009,36,Male,547.17,Phoenix,L,Red,Winter,,Yes,Yes,,PayPal,Monthly,Adult,High
3746,60,Female,41,Washington,L,Gold,Spring,4.3,No,No,2,Debit Card,Monthly,Senior,Medium
2578,52,Male,39,Minnesota,L,Black,Fall,4.5,No,No,37,Bank Transfer,Monthly,Senior,Medium
750,56,Male,71,Oklahoma,M,Olive,Winter,3.7,Yes,Yes,11,Debit Card,Quarterly,Senior,High
3093,52,Female,54,Utah,L,Silver,Fall,3.5,No,No,14,Bank Transfer,Bi-Weekly,Senior,Medium
2382,62,Male,23,Wisconsin,M,Teal,Summer,4.5,No,No,23,PayPal,Annually,Senior,Low
2909,43,Female,87,Texas,M,Beige,Winter,3.1,No,No,15,Debit Card,Every 3 Months,Adult,High
1462,54,Male,95,Oregon,S,Red,Summer,5,No,Yes,42,Venmo,Quarterly,Senior,High
4493,20,Male,764.9,Chicago,,Green,Autumn,,No,No,30,Cash,Quarterly,Teen,High
4330,64,Other,,New York,M,White,Summer,,No,No,14,PayPal,Monthly,Senior,High
878,64,Male,65,Nebraska,M,Orange,Winter,4.9,Yes,Yes,45,Venmo,Every 3 Months,Senior,Medium
3173,57,Female,52,Missouri,M,Olive,Fall,3.7,No,No,30,Debit Card,Bi-Weekly,Senior,Medium
1979,45,Male,78,Massachusetts,L,Magenta,Spring,3.8,No,No,1,Cash,Quarterly,Adult,High
2435,36,Male,45,Utah,M,Brown,Spring,5,No,No,40,Credit Card,Monthly,Adult,Medium
370,38,Male,40,Wisconsin,M,Silver,Summer,3.3,Yes,Yes,45,PayPal,Quarterly,Adult,Medium
3398,19,Female,38,New Jersey,L,Yellow,Summer,2.7,No,No,13,Bank Transfer,Bi-Weekly,Teen,Medium
4324,28,Male,,Chicago,S,Red,Spring,,No,Yes,32,Cash,Weekly,Young Adult,High
4352,25,Female,,Houston,,Red,Summer,,No,Yes,50,Cash,Weekly,Young Adult,High
4893,58,Female,,Los Angeles,M,Black,Spring,1,No,Yes,,PayPal,Quarterly,Senior,High
1573,37,Male,92,Washington,L,White,Summer,3.4,No,Yes,16,Debit Card,Monthly,Adult,High
2576,53,Male,96,Minnesota,M,Silver,Fall,4,No,No,9,PayPal,Annually,Senior,High
1380,21,Male,64,Minnesota,L,Purple,Fall,2.8,No,Yes,38,Venmo,Bi-Weekly,Young Adult,Medium
93,61,Male,87,Texas,M,Olive,Winter,4.4,Yes,Yes,13,Venmo,Every 3 Months,Senior,High
4788,28,Male,243.43,Phoenix,S,White,Autumn,,No,No,,PayPal,Quarterly,Young Adult,High
1397,37,Male,30,Wisconsin,XL,Lavender,Winter,3,No,Yes,49,Debit Card,Monthly,Adult,Medium
2232,34,Male,49,Utah,M,Beige,Fall,4.1,No,No,1,Credit Card,Weekly,Young Adult,Medium
4943,20,Male,1050.61,Chicago,XL,Black,Winter,,No,Yes,,Credit Card,Quarterly,Teen,High
3025,67,Female,82,Idaho,S,White,Spring,4,No,No,47,Credit Card,Every 3 Months,Senior,High
3513,36,Female,46,Kentucky,M,White,Fall,3.4,No,No,31,Debit Card,Quarterly,Adult,Medium
4718,30,Other,,Los Angeles,S,Blue,Winter,1,No,No,,Cash,Weekly,Young Adult,High
2039,53,Male,70,Arkansas,L,Orange,Spring,4.4,No,No,35,Credit Card,Fortnightly,Senior,High
4577,20,Female,,Chicago,,Black,Spring,3,Yes,Yes,28,Cash,Quarterly,Teen,High
2363,27,Male,41,Virginia,M,Brown,Fall,2.7,No,No,24,Credit Card,Monthly,Young Adult,Medium
1089,49,Male,21,Louisiana,M,Turquoise,Winter,2.7,No,Yes,2,PayPal,Weekly,Adult,Low
5080,63,Male,,Chicago,,Black,Summer,1,Yes,No,,Debit Card,Monthly,Senior,High
3653,27,Female,29,Kentucky,S,Magenta,Fall,3.8,No,No,23,Debit Card,Monthly,Young Adult,Low
2631,29,Male,82,Maine,S,Pink,Spring,4.2,No,No,20,Cash,Quarterly,Young Adult,High
248,29,Male,66,Montana,XL,Brown,Spring,4.4,Yes,Yes,14,Debit Card,Weekly,Young Adult,Medium
3730,28,Female,82,Rhode Island,M,Teal,Spring,4.7,No,No,50,Cash,Quarterly,Young Adult,High
1775,46,Male,78,New York,M,Lavender,Spring,3.7,No,No,6,PayPal,Weekly,Adult,High
1974,24,Male,20,Maryland,XL,Red,Fall,4.5,No,No,9,Venmo,Every 3 Months,Young Adult,Low
2650,23,Male,21,Minnesota,M,Magenta,Fall,3.9,No,No,14,Bank Transfer,Fortnightly,Young Adult,Low
4983,31,Female,820.5,New York,M,Green,Autumn,4,No,No,,PayPal,Weekly,Young Adult,High
1688,67,Male,70,Georgia,S,Magenta,Winter,3.7,No,No,4,PayPal,Annually,Senior,High
3556,25,Female,23,Delaware,L,Silver,Spring,4.6,No,No,45,Cash,Quarterly,Young Adult,Low
1018,21,Male,53,Oklahoma,L,Orange,Fall,2.5,Yes,Yes,14,Credit Card,Annually,Young Adult,Medium
3182,31,Female,51,Montana,M,Charcoal,Summer,4.4,No,No,27,PayPal,Every 3 Months,Young Adult,Medium
4086,28,Male,,Houston,,Red,Winter,4,Yes,Yes,,PayPal,Quarterly,Young Adult,High
2709,57,Female,94,Alabama,M,Teal,Summer,3.3,No,No,44,Debit Card,Weekly,Senior,High
3295,62,Female,60,South Carolina,S,Magenta,Spring,4.5,No,No,15,Bank Transfer,Bi-Weekly,Senior,Medium
577,48,Male,68,Washington,M,Black,Winter,5,Yes,Yes,5,Credit Card,Every 3 Months,Adult,Medium
2740,33,Female,80,Alaska,XL,Blue,Winter,2.5,No,No,39,Credit Card,Every 3 Months,Young Adult,High
4676,55,Other,544.69,Phoenix,S,Black,Autumn,2,Yes,Yes,,Cash,Monthly,Senior,High
2295,54,Male,95,Maryland,M,Red,Winter,5,No,No,40,Debit Card,Annually,Senior,High
3650,68,Female,57,Minnesota,M,Brown,Fall,4.4,No,No,33,Credit Card,Fortnightly,Senior,Medium
677,28,Male,60,Connecticut,M,Peach,Winter,2.9,Yes,Yes,38,Venmo,Bi-Weekly,Young Adult,Medium
167,46,Male,31,Delaware,XL,Indigo,Fall,4,Yes,Yes,30,Cash,Monthly,Adult,Medium
1370,32,Male,75,Iowa,M,Green,Winter,3.2,No,Yes,48,Venmo,Fortnightly,Young Adult,High
3557,70,Female,88,Arizona,M,Brown,Fall,4.2,No,No,43,Cash,Bi-Weekly,Senior,High
892,20,Male,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Yes,24,PayPal,Every 3 Months,Teen,Low
2830,56,Female,67,Arizona,XL,Teal,Fall,3.4,No,No,47,Cash,Weekly,Senior,Medium
127,43,Male,36,Mississippi,L,Pink,Spring,3.9,Yes,Yes,48,Cash,Every 3 Months,Adult,Medium
401,39,Male,66,Utah,M,Green,Winter,4.8,Yes,Yes,14,PayPal,Fortnightly,Adult,Medium
307,26,Male,49,North Dakota,S,White,Summer,3.6,Yes,Yes,4,Cash,Annually,Young Adult,Medium
2400,55,Male,44,New Hampshire,L,Beige,Spring,3.2,No,No,31,Cash,Monthly,Senior,Medium
1443,53,Male,92,Idaho,S,Violet,Spring,2.8,No,Yes,42,Credit Card,Annually,Senior,High
4975,61,Male,,Houston,L,Red,Spring,5,No,Yes,3,PayPal,Weekly,Senior,High
4732,29,Other,952.63,Phoenix,S,Blue,Winter,4,Yes,Yes,12,PayPal,Weekly,Young Adult,High
1270,43,Male,53,Vermont,M,Lavender,Spring,3,No,Yes,47,PayPal,Quarterly,Adult,Medium
2513,50,Male,63,North Dakota,M,Green,Summer,4.9,No,No,20,Credit Card,Monthly,Adult,Medium
1143,69,Male,76,Ohio,L,Green,Spring,3.5,No,Yes,27,Venmo,Bi-Weekly,Senior,High
4574,39,Other,1109.96,Chicago,L,Red,Autumn,,Yes,No,,Debit Card,Quarterly,Adult,High
3172,68,Female,26,Tennessee,M,Maroon,Spring,3.1,No,No,26,Bank Transfer,Bi-Weekly,Senior,Low
937,31,Male,84,Maine,M,Pink,Summer,2.7,Yes,Yes,28,Cash,Weekly,Young Adult,High
1250,62,Male,50,Oregon,M,Peach,Winter,4.5,No,Yes,48,Venmo,Fortnightly,Senior,Medium
3620,44,Female,75,North Carolina,S,Magenta,Winter,4.9,No,No,50,Venmo,Weekly,Adult,High
4854,65,Female,1249.73,Phoenix,,Blue,Spring,1,Yes,No,,Credit Card,Weekly,Senior,High
4970,66,Male,,Chicago,S,Green,Summer,,Yes,No,42,Credit Card,Weekly,Senior,High
4795,24,Female,,Houston,M,Black,Summer,5,Yes,Yes,31,Debit Card,Weekly,Young Adult,High
3842,68,Female,57,Mississippi,L,Pink,Fall,4.2,No,No,8,Bank Transfer,Monthly,Senior,Medium
1650,58,Male,63,Wisconsin,,White,Summer,4.9,No,Yes,3,Credit Card,Quarterly,Senior,Medium
2176,68,Male,50,Nebraska,,Silver,Spring,3.3,No,No,48,Credit Card,Fortnightly,Senior,Medium
45,39,Male,,Kentucky,,Silver,Summer,4.6,Yes,Yes,45,PayPal,Weekly,Adult,High
163,54,Male,74,California,M,Turquoise,Summer,3,Yes,Yes,31,PayPal,Bi-Weekly,Senior,High
2532,43,Male,28,Texas,M,Violet,Summer,4.6,No,No,7,Cash,Every 3 Months,Adult,Low
4145,19,Other,83.82,New York,S,Red,Spring,1,Yes,Yes,7,Cash,Monthly,Teen,High
2579,54,Male,48,Vermont,M,Purple,Fall,3.9,No,No,3,Cash,Quarterly,Senior,Medium
1312,32,Male,87,Tennessee,M,Maroon,Fall,4.2,No,Yes,12,Venmo,Annually,Young Adult,High
3566,49,Female,52,Pennsylvania,S,Gray,Spring,4.2,No,No,35,PayPal,Monthly,Adult,Medium
5065,48,Other,,Chicago,,Red,Spring,4,No,Yes,,Debit Card,Monthly,Adult,High
2436,21,Male,27,Hawaii,S,Black,Fall,4.5,No,No,29,Cash,Bi-Weekly,Young Adult,Low
1154,27,Male,41,Idaho,M,Pink,Summer,4,No,Yes,6,Bank Transfer,Quarterly,Young Adult,Medium
2368,66,Male,85,North Dakota,L,Green,Winter,3.4,No,No,28,Bank Transfer,Bi-Weekly,Senior,High
457,50,Male,96,North Carolina,S,Indigo,Fall,4,Yes,Yes,33,Credit Card,Quarterly,Adult,High
1229,55,Male,55,Indiana,S,Yellow,Winter,3.9,No,Yes,1,Cash,Annually,Senior,Medium
3535,65,Female,83,Delaware,M,Gray,Fall,3.2,No,No,7,Cash,Weekly,Senior,High
4668,21,Other,671.54,New York,M,Red,Spring,2,Yes,Yes,34,Cash,Weekly,Young Adult,High
617,29,Male,72,Pennsylvania,L,Teal,Spring,4.6,Yes,Yes,38,Credit Card,Every 3 Months,Young Adult,High
1815,32,Male,92,Montana,M,White,Summer,3.8,No,No,24,Cash,Quarterly,Young Adult,High
2858,44,Female,93,Utah,S,Maroon,Spring,3.8,No,No,35,Debit Card,Monthly,Adult,High
40,70,Male,60,Arizona,S,Turquoise,Summer,4.2,Yes,Yes,18,Credit Card,Monthly,Senior,Medium
309,66,Male,29,Maryland,M,Beige,Fall,3.7,Yes,Yes,45,Venmo,Bi-Weekly,Senior,Low
4669,69,Other,1384.7,New York,,Green,Autumn,,Yes,No,47,PayPal,Monthly,Senior,High
2837,51,Female,50,Wyoming,M,Charcoal,Winter,5,No,No,21,Cash,Bi-Weekly,Senior,Medium
4798,36,Female,697.58,Houston,,White,Spring,,Yes,No,,Credit Card,Weekly,Adult,High
8,27,Male,34,Louisiana,L,Charcoal,Winter,3.2,Yes,Yes,19,Credit Card,Weekly,Young Adult,Medium
4449,49,Other,,Houston,XL,Red,Spring,4,Yes,No,,Cash,Quarterly,Adult,High
1055,18,Male,96,Arkansas,L,Cyan,Winter,4.9,No,Yes,48,PayPal,Quarterly,Teen,High
538,50,Male,49,Virginia,S,Turquoise,Summer,3,Yes,Yes,14,Debit Card,Annually,Adult,Medium
4590,60,Male,,Los Angeles,XL,Red,Spring,,Yes,Yes,,PayPal,Quarterly,Senior,High
905,69,Male,99,Alaska,L,Magenta,Spring,2.9,Yes,Yes,46,PayPal,Every 3 Months,Senior,High
2221,19,Male,62,Wyoming,XL,Beige,Fall,4.5,No,No,47,Cash,Annually,Teen,Medium
2600,63,Male,99,Vermont,M,Gold,Winter,3.4,No,No,48,Credit Card,Monthly,Senior,High
1005,33,Male,79,Tennessee,M,Black,Summer,4.8,Yes,Yes,44,Cash,Annually,Young Adult,High
221,39,Male,57,Arizona,S,Indigo,Spring,3.7,Yes,Yes,48,Debit Card,Fortnightly,Adult,Medium
686,70,Male,71,Massachusetts,XL,Magenta,Winter,3.5,Yes,Yes,32,Cash,Fortnightly,Senior,High
2698,42,Female,52,Delaware,L,Red,Winter,3.2,No,No,36,Bank Transfer,Quarterly,Adult,Medium
633,35,Male,51,Wyoming,M,Red,Winter,3.9,Yes,Yes,19,Venmo,Fortnightly,Young Adult,Medium
2560,48,Male,71,Mississippi,S,Green,Winter,4,No,No,21,Debit Card,Every 3 Months,Adult,High
3764,27,Female,24,Oklahoma,XL,Red,Winter,4.5,No,No,38,Cash,Every 3 Months,Young Adult,Low
3776,41,Female,63,South Dakota,S,Pink,Spring,2.7,No,No,45,Cash,Quarterly,Adult,Medium
320,47,Male,74,Maine,XL,White,Spring,2.6,Yes,Yes,1,Cash,Every 3 Months,Adult,High
4563,31,Female,,Phoenix,,Red,Spring,2,No,No,,Credit Card,Weekly,Young Adult,High
3800,60,Female,26,Oklahoma,L,Violet,Winter,2.6,No,No,13,Credit Card,Monthly,Senior,Low
4915,50,Other,395.93,Phoenix,S,Blue,Spring,,No,No,37,Credit Card,Quarterly,Adult,High
1809,67,Male,71,Tennessee,M,Lavender,Spring,4.3,No,No,7,Debit Card,Monthly,Senior,High
3206,40,Female,24,Colorado,XL,Magenta,Fall,4.4,No,No,50,Bank Transfer,Every 3 Months,Adult,Low
2901,41,Female,67,Maryland,XL,Violet,Winter,4,No,No,23,Cash,Bi-Weekly,Adult,Medium
3886,49,Female,64,New Mexico,L,Purple,Winter,3.2,No,No,39,Cash,Quarterly,Adult,Medium
822,62,Male,39,Vermont,M,Green,Spring,3.9,Yes,Yes,31,Credit Card,Bi-Weekly,Senior,Medium
4888,65,Male,501.36,New York,,Green,Spring,,No,Yes,49,Credit Card,Monthly,Senior,High
2861,28,Female,38,Rhode Island,M,Gold,Spring,2.9,No,No,49,Bank Transfer,Weekly,Young Adult,Medium
2479,18,Male,93,Vermont,S,Maroon,Winter,4.8,No,No,9,Bank Transfer,Every 3 Months,Teen,High
2794,37,Female,57,Massachusetts,M,Silver,Spring,3.1,No,No,27,Debit Card,Bi-Weekly,Adult,Medium
3841,30,Female,42,Idaho,M,Turquoise,Spring,3.7,No,No,5,Venmo,Fortnightly,Young Adult,Medium
3549,63,Female,37,Utah,M,Red,Fall,3,No,No,47,Debit Card,Fortnightly,Senior,Medium
1446,64,Male,51,Arkansas,M,Gold,Fall,3.1,No,Yes,24,Credit Card,Annually,Senior,Medium
1961,57,Male,72,Massachusetts,L,Red,Summer,3.3,No,No,40,Credit Card,Annually,Senior,High
1509,35,Male,84,Colorado,L,Beige,Spring,4.4,No,Yes,3,Cash,Every 3 Months,Young Adult,High
1671,22,Male,73,Utah,L,Cyan,Fall,3.6,No,Yes,20,Cash,Weekly,Young Adult,High
2252,26,Male,94,Virginia,L,Gold,Fall,3.8,No,No,22,Debit Card,Monthly,Young Adult,High
414,70,Male,99,Nevada,S,White,Summer,4.6,Yes,Yes,48,Cash,Monthly,Senior,High
956,55,Male,75,Mississippi,L,Lavender,Summer,3.4,Yes,Yes,4,PayPal,Monthly,Senior,High
4169,20,Female,459.33,Houston,L,Black,Spring,2,Yes,No,,PayPal,Quarterly,Teen,High
2982,21,Female,36,Delaware,L,Pink,Winter,4.9,No,No,37,Venmo,Annually,Young Adult,Medium
